5121,Lavras Novas (Ouro Preto)
5122,Lavrinha (Guarapuava)
5123,Lavrinha (Pinhalão)
5124,Lavrinhas
5125,Leandro (Barra do Corda)
5126,Leandro Ferreira
5127,Leão (Campos Novos)
5128,Lebon Régis
5129,Lejeado Micuim (Santo Ângelo)
5130,Leme
5131,Leme do Prado
5132,Lençóis
5133,Lençóis Paulista
5134,Leoberto Leal
5135,Leonel Rocha (Sagrada Família)
5136,Leopoldina
5137,Leopoldo de Bulhões
5138,Leópolis
5139,Lério de Cima (Surubim)
5140,Lerolândia (Santa Rita)
5141,Lerroville (Londrina)
5142,Levinópolis (Januária)
5143,Liberato Salzano
5144,Liberdade
5145,Licínio de Almeida
5146,Lidianópolis
5147,Lídice (Rio Claro)
5148,Ligação do Pará (Paragominas)
5149,Lima Campos
5150,Lima Campos (Icó)
5151,Lima Duarte
5152,Limeira
5153,Limeira de Mantena (Mantena)
5154,Limeira do Oeste
5155,Limoeiro
5156,Limoeiro (Castelo)
5157,Limoeiro de Anadia
5158,Limoeiro do Ajuru
5159,Limoeiro do Bom Viver (Feira de Santana)
5160,Limoeiro do Norte
5161,Limoeiro (Japurá)
5162,Lindoeste
5163,Lindóia
5164,Lindóia do Sul
5165,Lindolfo Collor
5166,Linha Bonita (Alto Alegre)
5167,Linha Bonita (Toropi)
5168,Linha Comprida (Salvador do Sul)
5169,Linha das Palmeiras (Xavantina)
5170,Linha Francesa Alta (Barão)
5171,Linha Giacomini (Toledo)
5172,Linha Glória (Lagoa dos Três Cantos)
5173,Linha Harmonia (Guarani das Missões)
5174,Linha Nova
5175,Linha Ocidental (Arroio do Tigre)
5176,Linha Porto Alegre (Guarani das Missões)
5177,Linhares
5178,Linha São João (Salvador do Sul)
5179,Linha Silveira (Fontoura Xavier)
5180,Linha Vitória (Almirante Tamandaré do Sul)
5181,Lins
5182,Lisieux (Santa Quitéria)
5183,Livramento
5184,Livramento de Nossa Senhora
5185,Livramento do Pacuí (Macapá)
5186,Livramento do Tiúma (Timbaúba)
5187,Livramento (Ipueiras)
5188,Livramento (Vertentes)
5189,Lizarda
5190,Loanda
5191,Lobato
5192,Lobo (Itatinga)
5193,Lobo Leite (Congonhas)
5194,Logradouro
5195,Logradouro dos Leões (Bom Conselho)
5196,Logradouro (Santa Quitéria)
5197,Londrina
5198,Lontra
5199,Lontras
5200,Lopei (Toledo)
5201,Lorena
5202,Loreto
5203,Loreto (São Vicente do Sul)
5204,Lourdes
5205,Lourdes (Videira)
5206,Lourenço (Calçoene)
5207,Louveira
5208,Lovat (Umuarama)
5209,Luanda (Serra Talhada)
5210,Luar (São João do Ivaí)
5211,Lucaia (Planalto)
5212,Lucas do Rio Verde
5213,Lucélia
5214,Lucena
5215,Lucialva (Jauru)
5216,Lucianópolis
5217,Luciara
5218,Lucilândia (Montes Claros de Goiás)
5219,Lucrécia
5220,Lufa (Novo Cruzeiro)
5221,Luís Antônio
5222,Luisburgo
5223,Luís Correia
5224,Luís Domingues
5225,Luís Eduardo Magalhães
5226,Luís Gomes
5227,Luislândia
5228,Luís Viana (Casa Nova)
5229,Luiz Alves
5230,Luiz Alves (São Miguel do Araguaia)
5231,Luiziana
5232,Luiziânia
5233,Luizlândia do Oeste (João Pinheiro)
5234,Luiz Pires de Minas (Coração de Jesus)
5235,Luminárias
5236,Luminosa (Brasópolis)
5237,Lunardelli
5238,Lupércio
5239,Lupionópolis
5240,Lustosa (Teodoro Sampaio)
5241,Lutécia
5242,Luz
5243,Luzerna
5244,Luziânia
5245,Luziápolis (Campo Alegre)
5246,Luzilândia
5247,Luzinópolis
5248,Macabuzinho (Conceição de Macabu)
5249,Macaco (Castro)
5250,Macaé
5251,Macaia (Bom Sucesso)
5252,Macaíba
5253,Macajuba
5254,Maçambará
5255,Macambira
5256,Macambira (Poranga)
5257,Macaóca (Madalena)
5258,Macapá
5259,Macaparana
5260,Macarani
5261,Macaraú (Santa Quitéria)
5262,Macatuba
5263,Macau
5264,Macaubal
5265,Macaúbas
5266,Macedônia
5267,Maceió
5268,Maceió (Fortim)
5269,Machacalis
5270,Machadinho
5271,Machadinho D'Oeste
5272,Machado
5273,Machado (Cuiabá)
5274,Machados
5275,Machados (Navegantes)
5276,Macieira
5277,Macuco
5278,Macuco de Minas (Itumirim)
5279,Macuco (Muriaé)
5280,Macucos (Getulina)
5281,Macucos (Guarapuava)
5282,Macujé (Aliança)
5283,Macururé
5284,Madalena
5285,Madeira (Candeias)
5286,Madeiro
5287,Madre de Deus
5288,Madre de Deus de Minas
5289,Mãe D'Água
5290,Mãe do Rio
5291,Maetinga
5292,Mafra
5293,Magalhães Barata
5294,Magalhães de Almeida
5295,Mágda
5296,Magé
5297,Magistério (Cidreira)
5298,Maia (Bananeiras)
5299,Maiauata (Igarapé-Miri)
5300,Maioba (Paço do Lumiar)
5301,Mairá (Lupionópolis)
5302,Mairi
5303,Mairinque
5304,Mairiporã
5305,Mairipotaba
5306,Maitá (Guarapuava)
5307,Major Ezequiel (Alvinópolis)
5308,Major Felipe (José da Penha)
5309,Major Gercino
5310,Major Isidoro
5311,Majorlândia (Aracati)
5312,Major Porto (Patos de Minas)
5313,Major Prado (Santo Antônio do Aracanguá)
5314,Major Sales
5315,Major Simplício (Nova Russas)
5316,Major Vieira
5317,Malacacheta
5318,Malhada
5319,Malhada Barreiras Queimadas (Caruaru)
5320,Malhada de Pedra (Caruaru)
5321,Malhada de Pedras
5322,Malhada dos Bois
5323,Malhada Grande (Santa Quitéria)
5324,Malhador
5325,Mallet
5326,Malta
5327,Malu (Terra Boa)
5328,Mamanguape
5329,Mambaí
5330,Mamborê
5331,Mamonas
5332,Mampituba
5333,Manacapuru
5334,Manaíra
5335,Manaquiri
5336,Manari
5337,Manaus
5338,Manchinha (Três de Maio)
5339,Mâncio Lima
5340,Mandacaia (Brejo da Madre de Deus)
5341,Mandaçaia (Guarapuava)
5342,Mandacaru (Gravatá)
5343,Mandaguaçu
5344,Mandaguari
5345,Mandiocaba (Paranavaí)
5346,Mandirituba
5347,Mandiroba (Sebastião Laranjeiras)
5348,Manduri
5349,Manfrinópolis
5350,Manga
5351,Mangabeira (Lavras da Mangabeira)
5352,Mangabeiras (Arapiraca)
5353,Mangaraí (Santa Leopoldina)
5354,Mangaratiba
5355,Mangaratú (Nova Granada)
5356,Mangueiras (Rosário do Sul)
5357,Mangueirinha
5358,Mangue Seco (Jandaíra)
5359,Manhuaçu
5360,Manhumirim
5361,Maniaçu (Caetité)
5362,Manibu (Icapuí)
5363,Maniçoba (São Caitano)
5364,Manicoré
5365,Manituba (Quixeramobim)
5366,Maniva (São Francisco de Itabapoana)
5367,Manjeiro (Mocajuba)
5368,Manoel Emídio
5369,Manoel Guedes (Maranguape)
5370,Manoel Ribas
5371,Manoel Urbano
5372,Manoel Viana
5373,Manoel Vitorino
5374,Mansidão
5375,Mantena
5376,Mantenópolis
5377,Mantiba (Feira de Santana)
5378,Mantiqueira do Palmital (Barbacena)
5379,Mantiqueira (Santos Dumont)
5380,Manuel Duarte (Rio das Flores)
5381,Mapuá (Jaguaribe)
5382,Maquiné
5383,Maraã
5384,Marabá
5385,Marabá Paulista
5386,Marabá (Tuneiras do Oeste)
5387,Maracaçumé
5388,Maracaí
5389,Maracajá
5390,Maracaju
5391,Maracanã
5392,Maracanã (Castro)
5393,Maracanaú
5394,Maracás
5395,Maragogi
5396,Maragogipe
5397,Maragogipinho (Aratuípe)
5398,Maraial
5399,Marajá do Sena
5400,Marajoara (Redenção)
5401,Marajó (Nova Aurora)
5402,Marambainha (Caraí)
5403,Marangatu (Santo Antônio de Pádua)
5404,Maranguape
5405,Maranhãozinho
5406,Marapanim
5407,Marapoama
5408,Marari (Tangará)
5409,Mara Rosa
5410,Mararupá (Mauriti)
5411,Maratá
5412,Marataízes
5413,Maratá (São Domingos)
5414,Marau
5415,Maraú
5416,Maravilha
5417,Maravilha
5418,Maravilha (Choró)
5419,Maravilha (Custódia)
5420,Maravilha (Londrina)
5421,Maravilha (Realeza)
5422,Maravilhas
5423,Marcação
5424,Marcelândia
5425,Marcelino Ramos
5426,Marcelino (São José dos Pinhais)
5427,Marcelino Vieira
5428,Marcianópolis (Goiatuba)
5429,Marcianópolis (Santo Antônio do Sudoeste)
5430,Marcílio Dias (Canoinhas)
5431,Marcionílio Souza
5432,Marco
5433,Marcolândia
5434,Marcolino Moura (Rio de Contas)
5435,Marcondésia (Monte Azul Paulista)
5436,Marcorama (Garibaldi)
5437,Marco Rondon (Pimenta Bueno)
5438,Marcos Parente
5439,Mar de Espanha
5440,Marechal Cândido Rondon
5441,Marechal Deodoro
5442,Marechal Floriano
5443,Marechal Rondon (Campo Novo do Parecis)
5444,Marechal Thaumaturgo
5445,Marema
5446,Maresias (São Sebastião)
5447,Margarida (Marechal Cândido Rondon)
5448,Mar Grande (Vera Cruz)
5449,Mari
5450,Maria da Fé
5451,Maria Helena
5452,Maria Luiza (Paranaguá)
5453,Marialva
5454,Mariana
5455,Mariana Pimentel
5456,Mariano Moro
5457,Marianópolis do Tocantins
5458,Marianópolis (Pedreiras)
5459,Mariante (Venâncio Aires)
5460,Mariápolis
5461,Mariápolis (Osório)
5462,Maria Quitéria (Feira de Santana)
5463,Maria Santa (Encruzilhada do Sul)
5464,Maribondo
5465,Maricá
5466,Maricoabo (Valença)
5467,Mariental (Lapa)
5468,Mariflor (São José do Cedro)
5469,Marilac
5470,Marilândia
5471,Marilândia do Sul
5472,Marilândia (Itapecerica)
5473,Marilena
5474,Marília
5475,Marilu (Iretama)
5476,Mariluz
5477,Marimbondo (Siqueira Campos)
5478,Maringá
5479,Marinheiros (Itapipoca)
5480,Marinópolis
5481,Mário Campos
5482,Mariópolis
5483,Maripá
5484,Maripá de Minas
5485,Mariquita (Tabocas do Brejo Velho)
5486,Maristela (Alto Paraná)
5487,Maristela (Laranjal Paulista)
5488,Marituba
5489,Mariza (São Pedro do Ivaí)
5490,Marizópolis
5491,Marliéria
5492,Marmelândia (Realeza)
5493,Marmeleiro
5494,Marmeleiro (São José do Ouro)
5495,Marmelópolis
5496,Marombas Bossardi (Curitibanos)
5497,Marombas (Brunópolis)
5498,Marquês de Abrantes (Tunas do Paraná)
5499,Marques de Souza
5500,Marquês dos Reis (Jacarezinho)
5501,Marquinho
5502,Marrecas (Guarapuava)
5503,Marrecas (Tauá)
5504,Marrocos (Juazeiro do Norte)
5505,Marruás (Tauá)
5506,Martinésia (Uberlândia)
5507,Martinho Campos
5508,Martinópole
5509,Martinópolis
5510,Martinópolis (Farol)
5511,Martins
5512,Martins (Araucária)
5513,Martins Guimarães (Lagoa da Prata)
5514,Martinslândia (Guaraciaba do Norte)
5515,Martins Soares
5516,Marudá (Marapanim)
5517,Maruim
5518,Marumbi
5519,Mar Vermelho
5520,Marzagão
5521,Marzagão (Rosário Oeste)
5522,Mascote
5523,Massacara (Euclides da Cunha)
5524,Massangano (Petrolina)
5525,Massapê
5526,Massapê do Piauí
5527,Massaranduba
5528,Massaranduba
5529,Massaranduba (Arapiraca)
5530,Massaroca (Juazeiro)
5531,Massauari (Boa Vista do Ramos)
5532,Mata
5533,Mata da Aliança (Amélia Rodrigues)
5534,Mata Dentro (Cuiabá)
5535,Mata de São Braz (Tenente Ananias)
5536,Mata de São João
5537,Mata Fresca (Aracati)
5538,Mata Geral (Redenção)
5539,Mata Grande
5540,Mata Limpa (Arapiraca)
5541,Mata Limpa (Areia)
5542,Matão
5543,Matapiquara (Marapanim)
5544,Mataraca
5545,Matarazzo (Pedro Osório)
5546,Mataripe (São Francisco do Conde)
5547,Mata Roma
5548,Mata (São José de Ribamar)
5549,Mata Verde
5550,Mata Virgem (Umbuzeiro)
5551,Mateiros
5552,Matelândia
5553,Materlândia
5554,Mateus Leme
5555,Mathias Lobato
5556,Matias Barbosa
5557,Matias Cardoso
5558,Matias Olímpio
5559,Matias (Pentecoste)
5560,Matilde (Alfredo Chaves)
5561,Matina
5562,Matinada (Orobó)
5563,Matinha
5564,Matinha (Feira de Santana)
5565,Matinhas
5566,Matinha (Vitória da Conquista)
5567,Matinhos
5568,Matinhos (Guarapuava)
5569,Matipó
5570,Mato Castelhano
5571,Matões
5572,Matões do Norte
5573,Mato Grande (Giruá)
5574,Mato Grande (São Miguel das Missões)
5575,Mato Grosso
5576,Mato Leitão
5577,Mato Perso (Flores da Cunha)
5578,Mato Queimado
5579,Mato Queimado (Ponta Grossa)
5580,Mato Rico
5581,Matos Costa
5582,Mato Verde
5583,Matozinhos
5584,Matrinchã
5585,Matriz de Camaragibe
5586,Matriz (Ipueiras)
5587,Matupá
5588,Maturéia
5589,Matutina
5590,Mauá
5591,Mauá (Arroio Grande)
5592,Mauá da Serra
5593,Mauá (Ijuí)
5594,Maués
5595,Maurilândia
5596,Maurilândia do Tocantins
5597,Mauriti
5598,Maxaranguape
5599,Maximiliano de Almeida
5600,Mazagão
5601,Mazagão Velho (Mazagão)
5602,Medeiros
5603,Medeiros Neto
5604,Medianeira
5605,Medianeira (Ajuricaba)
5606,Medicilândia
5607,Medina
5608,Meia-Lua (Almirante Tamandaré)
5609,Meia Ponte (Itumbiara)
5610,Meleiro
5611,Melgaço
5612,Melgaço (Domingos Martins)
5613,Mel (Jucás)
5614,Melo (Cuité)
5615,Melo Viana (Esmeraldas)
5616,Memória (Toledo)
5617,Mendanha (Diamantina)
5618,Mendes
5619,Mendeslândia (Nossa Senhora das Graças)
5620,Mendes Pimentel
5621,Mendonça
5622,Mendonça (Veredinha)
5623,Menino Deus do Anapu (Igarapé-Miri)
5624,Menino Jesus (Candeias)
5625,Menino Jesus (Muniz Freire)
5626,Mercedes
5627,Mercês
5628,Mercês de Água Limpa (São Tiago)
5629,Meridiano
5630,Meruoca
5631,Meruú (Igarapé-Miri)
5632,Mesópolis
5633,Mesquita
5634,Mesquita
5635,Messianópolis (Moiporá)
5636,Messias
5637,Messias Targino
5638,Mestre Caetano (Sabará)
5639,Miguel Alves
5640,Miguel Burnier (Ouro Preto)
5641,Miguel Calmon
5642,Miguel Leão
5643,Miguelópolis
5644,Miguel Pereira
5645,Miguel Xavier (Caririaçu)
5646,Milagre (Monte Santo de Minas)
5647,Milagres
5648,Milagres
5649,Milagres do Maranhão
5650,Milhã
5651,Milho Verde (Serro)
5652,Milton Belo (Aracoiaba)
5653,Milton Brandão
5654,Mimoso de Goiás
5655,Mimoso do Sul
5656,Mimoso (Pesqueira)
5657,Mimoso (Santo Antônio do Leverger)
5658,Mimoso (Surubim)
5659,Minaçu
5660,Minador do Negrão
5661,Minas do Espírito Santo (Barra do Mendes)
5662,Minas do Leão
5663,Minas do Mimoso (Sento Sé)
5664,Minas Novas
5665,Minduri
5666,Mineirolândia (Pedra Branca)
5667,Mineiros
5668,Mineiros do Tietê
5669,Mingote (Herval)
5670,Ministro Andreazza
5671,Mirabela
5672,Miracatu
5673,Miracema
5674,Miracema do Tocantins
5675,Miracica (Garanhuns)
5676,Mirador
5677,Mirador
5678,Mirador (Presidente Getúlio)
5679,Miradouro
5680,Mira Estrela
5681,Miragaia (Ubá)
5682,Miragem (Caririaçu)
5683,Miraguaí
5684,Miraguaia (Santo Antônio da Patrulha)
5685,Miraí
5686,Miraíma
5687,Miralta (Montes Claros)
5688,Miraluz (Neves Paulista)
5689,Mirambé (Caucaia)
5690,Miranda
5691,Miranda (Capela)
5692,Miranda do Norte
5693,Miranda (Parambu)
5694,Miranda (Telêmaco Borba)
5695,Mirandela (Banzaê)
5696,Mirandiba
5697,Mirandópolis
5698,Mirandópolis (Guaraí)
5699,Mirangaba
5700,Miranga (Pojuca)
5701,Miranorte
5702,Mirantão (Bocaina de Minas)
5703,Mirante
5704,Mirante da Serra
5705,Mirante do Paranapanema
5706,Mirante do Piquiri (Alto Piquiri)
5707,Miraporanga (Uberlândia)
5708,Miraselva
5709,Mirasselvas (Capanema)
5710,Mirassol
5711,Mirassolândia
5712,Mirassol D'Oeste
5713,Miravânia
5714,Mirim Doce
5715,Mirim (Imbituba)
5716,Mirim (Santa Vitória do Palmar)
5717,Mirim (Severiano de Almeida)
5718,Mirinzal
5719,Miritituba (Itaituba)
5720,Missal
5721,Missão Nova (Missão Velha)
5722,Missão Velha
5723,Missi (Irauçuba)
5724,Missionário (Alto Rio Doce)
5725,Mocajuba
5726,Mocambeiro (Matozinhos)
5727,Mocambinho (Porteirinha)
5728,Mocambo (Guaraciaba do Norte)
5729,Mocambo (Ibitiara)
5730,Mocambo (Marco)
5731,Mocambo (Parintins)
5732,Mococa
5733,Modelo
5734,Moderna (Sertânia)
5735,Moeda
5736,Moema
5737,Mogeiro
5738,Mogi das Cruzes
5739,Mogi Guaçu
5740,Mogi Mirim
5741,Mogiquiçaba (Belmonte)
5742,Moiporá
5743,Moiraba (Cametá)
5744,Moita Bonita
5745,Moitas (Amontada)
5746,Moju
5747,Mojuí dos Campos
5748,Mombaça
5749,Mombuca
5750,Monção
5751,Monções
5752,Mondaí
5753,Mongaguá
5754,Monguba (Pacatuba)
5755,Monjolinho de Minas (Lagoa Formosa)
5756,Monjolinho (Ortigueira)
5757,Monjolos
5758,Monnerat (Duas Barras)
5759,Monsaras (Salvaterra)
5760,Monsenhor Gil
5761,Monsenhor Hipólito
5762,Monsenhor Horta (Mariana)
5763,Monsenhor Isidro (Itaverava)
5764,Monsenhor João Alexandre (Cláudio)
5765,Monsenhor Paulo
5766,Monsenhor Tabosa
5767,Montadas
5768,Montalvânia
5769,Montanha
5770,Montanhas
5771,Montauri
5772,Monte Alegre
5773,Monte Alegre
5774,Monte Alegre (Barro)
5775,Monte Alegre (Camboriú)
5776,Monte Alegre (Canindé)
5777,Monte Alegre de Goiás
5778,Monte Alegre de Minas
5779,Monte Alegre de Sergipe
5780,Monte Alegre do Mau (Marapanim)
5781,Monte Alegre do Piauí
5782,Monte Alegre dos Campos
5783,Monte Alegre do Sul
5784,Monte Alegre (General Câmara)
5785,Monte Alegre (Santiago)
5786,Monte Alegre (Santo Antônio de Pádua)
5787,Monte Alegre (São Joaquim do Monte)
5788,Monte Alto
5789,Monte Alverne (Crato)
5790,Monte Alverne (Santa Cruz do Sul)
5791,Monte Aprazível
5792,Monte Azul
5793,Monte Azul Paulista
5794,Monte Belo
5795,Monte Belo do Sul
5796,Monte Belo (Sede Nova)
5797,Monte Bonito (Pelotas)
5798,Monte Branco (Jequié)
5799,Monte Cabrão (Santos)
5800,Monte Carlo
5801,Monte Carmelo
5802,Monte Carmelo do Rio Novo (Alto Rio Novo)
5803,Monte Castelo
5804,Monte Castelo
5805,Monte Castelo (Campos Sales)
5806,Monte Castelo (Choró)
5807,Monte Castelo (Pantano Grande)
5808,Monte Celeste (São Geraldo)
5809,Monte Cruzeiro (Elísio Medrado)
5810,Monte das Gameleiras
5811,Monte do Carmo
5812,Monte Dourado (Almeirim)
5813,Monte Formoso
5814,Monte Gordo (Camaçari)
5815,Monte Grave (Milhã)
5816,Monte Horebe
5817,Monteiro
5818,Monteiro Lobato
5819,Monteirópolis
5820,Monte Lindo (Goiatins)
5821,Monte Mor
5822,Montenebo (Crateús)
5823,Monte Negro
5824,Montenegro
5825,Monte Pio (Castelo)
5826,Monte Real (Santo Antônio da Platina)
5827,Monte Recôncavo (São Francisco do Conde)
5828,Monte Rei (Juvenília)
5829,Montes Altos
5830,Monte Santo
5831,Monte Santo de Minas
5832,Monte Santo do Tocantins
5833,Montes Claros
5834,Montes Claros de Goiás
5835,Montese (Itaporã)
5836,Monte Sião
5837,Monte Sinai (Barra de São Francisco)
5838,Monte Sion (Parambu)
5839,Monte Verde (Camanducaia)
5840,Monte Verde (Cambuci)
5841,Monte Verde (Juiz de Fora)
5842,Monte Verde Paulista (Cajobi)
5843,Montevidéu (Conceição)
5844,Montezuma
5845,Montividiu
5846,Montividiu do Norte
5847,Monumento (Piraí)
5848,Morada Nova
5849,Morada Nova de Minas
5850,Morada Nova (Marabá)
5851,Moraes Almeida (Itaituba)
5852,Morais (Araripina)
5853,Morangaba (Campos dos Goytacazes)
5854,Morangas (Inocência)
5855,Moraújo
5856,Moreilândia
5857,Moreira Sales
5858,Morello (Governador Lindenberg)
5859,Moreno
5860,Mormaço
5861,Morpará
5862,Morraria do Sul (Bodoquena)
5863,Morretes
5864,Morrinhos
5865,Morrinhos
5866,Morrinhos do Sul
5867,Morrinhos (Feira de Santana)
5868,Morrinhos Novos (Guaraciaba do Norte)
5869,Morrinhos (São Jerônimo)
5870,Morro Agudo
5871,Morro Agudo de Goiás
5872,Morro Alto (Maquiné)
5873,Morro Alto (São José dos Pinhais)
5874,Morro Azul (Três Cachoeiras)
5875,Morro Branco (Itatira)
5876,Morro Cabeça no Tempo
5877,Morro Chato (Turvo)
5878,Morro da Fumaça
5879,Morro da Garça
5880,Morro das Flores (Ruy Barbosa)
5881,Morro de São Paulo (Cairu)
5882,Morro do Alto (Itapetininga)
5883,Morro do Chapéu
5884,Morro do Chapéu do Piauí
5885,Morro do Côco (Campos dos Goytacazes)
5886,Morro do Ferro (Oliveira)
5887,Morro do Pilar
5888,Morro dos Leffas (Dom Pedro de Alcântara)
5889,Morro Gaúcho (Vale Real)
5890,Morro Grande
5891,Morro Grande (Araruama)
5892,Morro Inglês (Paranaguá)
5893,Morro Redondo
5894,Morro Reuter
5895,Morros
5896,Morro (São Francisco)
5897,Morro Vermelho (Caeté)
5898,Mortugaba
5899,Morumbi (Eldorado)
5900,Morungaba
5901,Morungava (Gravataí)
5903,Mosquito (Amontada)
5904,Mossâmedes
5905,Mossoró
5906,Mostardas
5907,Mostardas (Monte Alegre do Sul)
5908,Motuca
5909,Moura (Barcelos)
5910,Mourão (Mariápolis)
5911,Moxotó (Ibimirim)
5912,Mozarlândia
5913,Muaná
5914,Mucajaí
5915,Mucambo
5916,Mucugê
5917,Muçum
5918,Mucuri
5919,Mucurici
5920,Mucuri (Teófilo Otoni)
5921,Muitos Capões
5922,Muliterno
5923,Mulungu
5924,Mulungu
5925,Mulungu do Morro
5926,Mulungu (Piquet Carneiro)
5927,Mulungu (Sanharó)
5928,Mumbaba (Massapê)
5929,Mundau (Trairi)
5930,Mundo Novo
5931,Mundo Novo
5932,Mundo Novo
5933,Mundo Novo (Campos Borges)
5934,Mundo Novo de Minas (Aimorés)
5935,Mundo Novo (Dores do Rio Preto)
5936,Munguba (Santana do Mundaú)
5937,Munhoz
5938,Munhoz de Melo
5939,Muniz Ferreira
5940,Muniz Freire
5941,Muquém (Areia)
5942,Muquém de São Francisco
5943,Muquém (Mirabela)
5944,Muqui
5945,Murajá (Curuçá)
5946,Muriaé
5947,Muribeca
5948,Muribeca (Santa Quitéria)
5949,Murici
5950,Murici (Caruaru)
5951,Murici dos Portelas
5952,Muricilândia
5953,Muritiba
5954,Murituba (Codajás)
5955,Murta (Passa Sete)
5956,Murucupi (Barcarena)
5957,Murumuru (Marabá)
5958,Murupé (Vicência)
5959,Murutinga (Autazes)
5960,Murutinga do Sul
5961,Mussurepe (Campos dos Goytacazes)
5962,Mutambeiras (Santana do Acaraú)
5963,Muta (Ponta de Pedras)
5964,Mutas (Guanambi)
5965,Mutucal (Curuçá)
5966,Mutuca (Pesqueira)
5967,Mutuípe
5968,Mutum
5969,Mutum Paraná (Porto Velho)
5970,Mutunópolis
5971,Muzambinho
5972,Nacip Raydan
5973,Nagé (Maragogipe)
5974,Nantes
5975,Nanuque
5976,Não-Me-Toque
5977,Naque
5978,Naque-Nanuque (Açucena)
5979,Narandiba
5980,Narandiba (Alagoinhas)
5981,Naraniu (Várzea Alegre)
5982,Nascente (Amontada)
5983,Nascente (Araripina)
5984,Natal
5985,Natalândia
5986,Natal (Araguatins)
5987,Natércia
5988,Natingui (Ortigueira)
5989,Natinópolis (Goianésia)
5990,Natividade
5991,Natividade
5992,Natividade da Serra
5993,Natuba
5994,Navegantes
5995,Naviraí
5996,Nazaré
5997,Nazaré
5998,Nazaré da Mata
5999,Nazaré de Minas (Nepomuceno)
6000,Nazaré de Mocajuba (Curuçá)
6001,Nazaré do Piauí
6002,Nazaré dos Patos (Tucuruí)
6003,Nazareno
6004,Nazaré Paulista
6005,Nazaré (Pocinhos)
6006,Nazaré (Porto Velho)
6007,Nazaré (Santiago)
6008,Nazarezinho
6009,Nazária
6010,Nazário
6011,Negras (Itaíba)
6012,Nelson de Sena (São João Evangelista)
6013,Nenenlândia (Quixeramobim)
6014,Neolândia (Itapecerica)
6015,Neópolis
6016,Nepomuceno
6017,Nerópolis
6018,Neves (Jucati)
6019,Neves Paulista
6020,Nhamundá
6021,Nhandeara
6022,Nhandutiba (Manga)
6023,Nhecolândia (Corumbá)
6024,Nhunguaçu (Teresópolis)
6025,Nicolândia (Resplendor)
6026,Nicolau Vergueiro
6027,Nilo Peçanha
6028,Nilópolis
6029,Nilza (Iporã)
6030,Nina Rodrigues
6031,Ninheira
6032,Nioaque
6033,Nipoã
6034,Niquelândia
6035,Nísia Floresta
6036,Niterói
6037,Nobres
6038,Nogueira (Avaí)
6039,Nonoai
6040,Nonoai do Norte (Colíder)
6041,Nordestina
6042,Nordestina (Amaporã)
6043,Normandia
6044,Nortelândia
6045,Nossa Senhora Aparecida
6046,Nossa Senhora Aparecida (Belo Jardim)
6047,Nossa Senhora Aparecida (Andirá)
6048,Nossa Senhora Aparecida (Saldanha Marinho)
6049,Nossa Senhora da Aparecida (Rolândia)
6050,Nossa Senhora da Aparecida (Sapucaia)
6051,Nossa Senhora da Candelária (Bandeirantes)
6052,Nossa Senhora da Conceição (São Sebastião do Caí)
6053,Nossa Senhora da Glória
6054,Nossa Senhora da Guia (Cuiabá)
6055,Nossa Senhora da Luz (São Lourenço da Mata)
6056,Nossa Senhora da Penha (Itaperuna)
6057,Nossa Senhora da Saúde (Ibiraiaras)
6058,Nossa Senhora das Dores
6059,Nossa Senhora das Graças
6060,Nossa Senhora das Graças (Iúna)
6061,Nossa Senhora de Caravaggio (Nova Veneza)
6062,Nossa Senhora de Fátima (Bela Vista)
6063,Nossa Senhora de Fátima (Lagoa Vermelha)
6064,Nossa Senhora de Fátima (Jaguaré)
6065,Nossa Senhora de Lourdes (Cascavel)
6066,Nossa Senhora de Lourdes
6067,Nossa Senhora de Nazaré
6068,Nossa Senhora do Carmo (Pombos)
6069,Nossa Senhora do Carmo (Pato Branco)
6070,Nossa Senhora do Livramento
6071,Nossa Senhora do Livramento (Santa Rita)
6072,Nossa Senhora do Livramento (Monsenhor Tabosa)
6073,Nossa Senhora do Ó (Ipojuca)
6074,Nossa Senhora do Remédio (Salesópolis)
6075,Nossa Senhora do Socorro
6076,Nossa Senhora dos Remédios
6077,Nova Alegria (Itamaraju)
6078,Nova Alexandria (Cândido Mota)
6079,Nova Aliança
6080,Nova Aliança do Ivaí
6081,Nova Altamira (Faxinal)
6082,Nova Alvorada
6083,Nova Alvorada (Comodoro)
6084,Nova Alvorada do Sul
6085,Nova América
6086,Nova América (Caarapó)
6087,Nova América da Colina
6088,Nova América (Itápolis)
6089,Nova Amoreira (Marilândia do Sul)
6090,Nova Andradina
6091,Nova Araçá
6092,Nova Aurora
6093,Nova Aurora
6094,Nova Bandeirantes
6095,Nova Bassano
6096,Nova Belém
6097,Nova Betânia (Farias Brito)
6098,Nova Betânia (Nova Russas)
6099,Nova Bilac (Floraí)
6100,Nova Boa Vista
6101,Nova Brasilândia
6102,Nova Brasilândia D'Oeste
6103,Nova Brasília (Araruna)
6104,Nova Brasília do Itararé (Carlópolis)
6105,Nova Brasília (Nova Xavantina)
6106,Nova Brasília (Ribeirão do Largo)
6107,Nova Brasília (Toledo)
6108,Nova Bréscia
6109,Nova Cáceres (Cáceres)
6110,Nova Califórnia (Porto Velho)
6111,Nova Campina
6112,Nova Canaã
6113,Nova Canaã do Norte
6114,Nova Canaã Paulista
6115,Nova Candelária
